,_links,awayTeamName,date,homeTeamName,matchday,odds,result,status,real_timestamp,weekday,startingHour,goalsAwayTeam,goalsHomeTeam,halfTime,outcome
87,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153518'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/675'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/678'}}",Ajax Amsterdam,2016-10-23T12:30:00Z,Feyenoord Rotterdam,10,"{'homeWin': 2.3, 'draw': 3.2, 'awayWin': 3.1}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-10-23 12:30:00,6,12,1,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
88,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153519'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/677'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/682'}}",AZ Alkmaar,2016-10-23T12:30:00Z,FC Groningen,10,"{'homeWin': 3.25, 'draw': 3.6, 'awayWin': 2.05}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 0}}",FINISHED,2016-10-23 12:30:00,6,12,0,2,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 0}",1
89,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153517'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/673'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/671'}}",Heracles Almelo,2016-10-23T14:45:00Z,SC Heerenveen,10,"{'homeWin': 1.65, 'draw': 3.9, 'awayWin': 4.8}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-10-23 14:45:00,6,14,1,3,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",1
90,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153516'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/666'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/665'}}",Roda JC Kerkrade,2016-10-28T18:00:00Z,FC Twente Enschede,11,,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-10-28 18:00:00,4,18,0,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
91,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153515'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/672'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/677'}}",FC Groningen,2016-10-29T16:30:00Z,Willem II Tilburg,11,,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-10-29 16:30:00,5,16,1,2,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",1
92,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153514'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/679'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/674'}}",PSV Eindhoven,2016-10-29T17:45:00Z,Vitesse Arnhem,11,,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-10-29 17:45:00,5,17,2,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",2
93,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153620'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/671'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}}",Sparta Rotterdam,2016-10-29T17:45:00Z,Heracles Almelo,11,,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-10-29 17:45:00,5,17,2,2,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",3
94,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153513'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/678'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/670'}}",Excelsior,2016-10-29T18:45:00Z,Ajax Amsterdam,11,,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-10-29 18:45:00,5,18,0,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",1
95,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153512'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/684'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/718'}}",Go Ahead Eagles Deventer,2016-10-30T11:30:00Z,PEC Zwolle,11,"{'homeWin': 1.65, 'draw': 3.8, 'awayWin': 5.5}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-10-30 11:30:00,6,11,1,3,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",1
96,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153511'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/676'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/667'}}",NEC Nijmegen,2016-10-30T13:30:00Z,FC Utrecht,11,"{'homeWin': 1.5, 'draw': 4.2, 'awayWin': 6.5}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-10-30 13:30:00,6,13,1,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",3
97,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153510'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/675'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/673'}}",SC Heerenveen,2016-10-30T13:30:00Z,Feyenoord Rotterdam,11,"{'homeWin': 1.4, 'draw': 4.5, 'awayWin': 8.0}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 1}}",FINISHED,2016-10-30 13:30:00,6,13,2,2,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 1}",3
98,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153509'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/680'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/682'}}",AZ Alkmaar,2016-10-30T15:45:00Z,ADO Den Haag,11,"{'homeWin': 3.3, 'draw': 3.5, 'awayWin': 2.15}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-10-30 15:45:00,6,15,1,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
99,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153619'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/673'}}",SC Heerenveen,2016-11-04T19:00:00Z,Sparta Rotterdam,12,,"{'goalsHomeTeam': 3, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 1}}",FINISHED,2016-11-04 19:00:00,4,19,1,3,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 1}",1
100,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153508'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/680'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/672'}}",Willem II Tilburg,2016-11-05T17:30:00Z,ADO Den Haag,12,"{'homeWin': 2.15, 'draw': 3.3, 'awayWin': 3.4}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-11-05 17:30:00,5,17,0,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",1
101,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153506'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/667'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/677'}}",FC Groningen,2016-11-05T18:45:00Z,NEC Nijmegen,12,"{'homeWin': 2.6, 'draw': 3.3, 'awayWin': 2.7}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-11-05 18:45:00,5,18,1,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
102,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153507'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/674'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/666'}}",FC Twente Enschede,2016-11-05T18:45:00Z,PSV Eindhoven,12,"{'homeWin': 1.28, 'draw': 5.8, 'awayWin': 11.0}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-11-05 18:45:00,5,18,1,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
103,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153505'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/684'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/665'}}",Roda JC Kerkrade,2016-11-05T19:45:00Z,PEC Zwolle,12,"{'homeWin': 1.7, 'draw': 3.75, 'awayWin': 4.8}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-11-05 19:45:00,5,19,0,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
104,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153504'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/676'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/670'}}",Excelsior,2016-11-06T11:30:00Z,FC Utrecht,12,"{'homeWin': 1.44, 'draw': 4.4, 'awayWin': 7.5}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-11-06 11:30:00,6,11,1,2,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",1
105,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153502'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/682'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/678'}}",Ajax Amsterdam,2016-11-06T13:30:00Z,AZ Alkmaar,12,"{'homeWin': 4.0, 'draw': 3.4, 'awayWin': 1.9}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-11-06 13:30:00,6,13,2,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",3
106,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153503'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/679'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/671'}}",Heracles Almelo,2016-11-06T13:30:00Z,Vitesse Arnhem,12,"{'homeWin': 1.57, 'draw': 3.9, 'awayWin': 5.8}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-11-06 13:30:00,6,13,2,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
107,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153501'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/718'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/675'}}",Feyenoord Rotterdam,2016-11-06T15:45:00Z,Go Ahead Eagles Deventer,12,"{'homeWin': 9.0, 'draw': 4.75, 'awayWin': 1.35}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-11-06 15:45:00,6,15,0,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
108,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153500'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/671'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/718'}}",Go Ahead Eagles Deventer,2016-11-19T17:30:00Z,Heracles Almelo,13,,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-11-19 17:30:00,5,17,1,2,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",1
109,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153499'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/673'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/679'}}",Vitesse Arnhem,2016-11-19T17:30:00Z,SC Heerenveen,13,,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-11-19 17:30:00,5,17,1,1,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
110,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153498'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/672'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/674'}}",PSV Eindhoven,2016-11-19T18:45:00Z,Willem II Tilburg,13,,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-11-19 18:45:00,5,18,0,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
111,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153618'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/670'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}}",Sparta Rotterdam,2016-11-19T19:45:00Z,Excelsior,13,,"{'goalsHomeTeam': 3, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 1}}",FINISHED,2016-11-19 19:45:00,5,19,2,3,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 1}",1
112,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153494'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/677'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/680'}}",ADO Den Haag,2016-11-19T19:45:00Z,FC Groningen,13,,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-11-19 19:45:00,5,19,1,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",1
113,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153496'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/665'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/682'}}",AZ Alkmaar,2016-11-20T11:30:00Z,Roda JC Kerkrade,13,,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-11-20 11:30:00,6,11,1,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",3
114,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153495'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/666'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/676'}}",FC Utrecht,2016-11-20T13:30:00Z,FC Twente Enschede,13,,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-11-20 13:30:00,6,13,1,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",3
115,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153497'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/678'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/667'}}",NEC Nijmegen,2016-11-20T13:30:00Z,Ajax Amsterdam,13,,"{'goalsHomeTeam': 5, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 3, 'goalsAwayTeam': 0}}",FINISHED,2016-11-20 13:30:00,6,13,0,5,"{'goalsHomeTeam': 3, 'goalsAwayTeam': 0}",1
116,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153493'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/675'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/684'}}",PEC Zwolle,2016-11-20T15:45:00Z,Feyenoord Rotterdam,13,,"{'goalsHomeTeam': 3, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-11-20 15:45:00,6,15,0,3,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
117,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153492'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/718'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/672'}}",Willem II Tilburg,2016-11-25T19:00:00Z,Go Ahead Eagles Deventer,14,,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-11-25 19:00:00,4,19,1,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
118,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153491'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/679'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/670'}}",Excelsior,2016-11-26T17:30:00Z,Vitesse Arnhem,14,"{'homeWin': 1.4, 'draw': 4.33, 'awayWin': 8.5}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 2}}",FINISHED,2016-11-26 17:30:00,5,17,2,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 2}",3
119,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153490'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/674'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/680'}}",ADO Den Haag,2016-11-26T18:45:00Z,PSV Eindhoven,14,"{'homeWin': 1.16, 'draw': 7.5, 'awayWin': 17.0}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-11-26 18:45:00,5,18,1,3,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
120,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153489'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/684'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/677'}}",FC Groningen,2016-11-26T18:45:00Z,PEC Zwolle,14,"{'homeWin': 2.3, 'draw': 3.3, 'awayWin': 3.1}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 4, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 2}}",FINISHED,2016-11-26 18:45:00,5,18,4,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 2}",2
121,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153488'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/667'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/666'}}",FC Twente Enschede,2016-11-26T19:45:00Z,NEC Nijmegen,14,"{'homeWin': 3.2, 'draw': 3.4, 'awayWin': 2.2}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 2, 'goalsAwayTeam': 0}}",FINISHED,2016-11-26 19:45:00,5,19,2,3,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 0}",1
122,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153617'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/1085'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/665'}}",Roda JC Kerkrade,2016-11-27T11:30:00Z,Sparta Rotterdam,14,"{'homeWin': 1.75, 'draw': 3.7, 'awayWin': 4.2}","{'goalsHomeTeam': 2, 'goalsAwayTeam': 2, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 1}}",FINISHED,2016-11-27 11:30:00,6,11,2,2,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 1}",3
123,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153486'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/682'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/671'}}",Heracles Almelo,2016-11-27T13:30:00Z,AZ Alkmaar,14,"{'homeWin': 1.55, 'draw': 3.9, 'awayWin': 6.0}","{'goalsHomeTeam': 5, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 3, 'goalsAwayTeam': 0}}",FINISHED,2016-11-27 13:30:00,6,13,1,5,"{'goalsHomeTeam': 3, 'goalsAwayTeam': 0}",1
124,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153487'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/673'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/678'}}",Ajax Amsterdam,2016-11-27T13:30:00Z,SC Heerenveen,14,"{'homeWin': 4.2, 'draw': 3.5, 'awayWin': 1.83}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 1, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-11-27 13:30:00,6,13,1,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",2
125,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153485'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/676'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/675'}}",Feyenoord Rotterdam,2016-11-27T15:45:00Z,FC Utrecht,14,"{'homeWin': 3.3, 'draw': 3.6, 'awayWin': 2.05}","{'goalsHomeTeam': 3, 'goalsAwayTeam': 3, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 1}}",FINISHED,2016-11-27 15:45:00,6,15,3,3,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 1}",3
126,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153484'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/671'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/667'}}",NEC Nijmegen,2016-12-02T19:00:00Z,Heracles Almelo,15,,"{'goalsHomeTeam': 2, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 0}}",FINISHED,2016-12-02 19:00:00,4,19,0,2,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 0}",1
127,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153483'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/718'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/673'}}",SC Heerenveen,2016-12-03T17:30:00Z,Go Ahead Eagles Deventer,15,"{'homeWin': 4.2, 'draw': 3.7, 'awayWin': 1.8}","{'goalsHomeTeam': 1, 'goalsAwayTeam': 3, 'halfTime': {'goalsHomeTeam': 1, 'goalsAwayTeam': 3}}",FINISHED,2016-12-03 17:30:00,5,17,3,1,"{'goalsHomeTeam': 1, 'goalsAwayTeam': 3}",2
128,"{'self': {'href': 'http://api.football-data.org/v1/fixtures/153482'}, 'competition': {'href': 'http://api.football-data.org/v1/competitions/433'}, 'homeTeam': {'href': 'http://api.football-data.org/v1/teams/665'}, 'awayTeam': {'href': 'http://api.football-data.org/v1/teams/674'}}",PSV Eindhoven,2016-12-03T18:45:00Z,Roda JC Kerkrade,15,"{'homeWin': 9.0, 'draw': 5.0, 'awayWin': 1.35}","{'goalsHomeTeam': 0, 'goalsAwayTeam': 0, 'halfTime': {'goalsHomeTeam': 0, 'goalsAwayTeam': 0}}",FINISHED,2016-12-03 18:45:00,5,18,0,0,"{'goalsHomeTeam': 0, 'goalsAwayTeam': 0}",3
